country,date,plot_id,tile_coords,tree_id,theta,total_vv,total_hh,gnd_crown_gnd_vv,gnd_crown_gnd_hh,crown_ground_vv,crown_ground_hh,ground_crown_vv,ground_crown_hh,direct_crown_vv,direct_crown_hh,trunk_ground_vv,trunk_ground_hh,ground_trunk_vv,ground_trunk_hh,direct_ground_vv,direct_ground_hh,total_vh,total_hv,gnd_crown_gnd_vh,gnd_crown_gnd_hv,crown_ground_vh,crown_ground_hv,ground_crown_vh,ground_crown_hv,direct_crown_vh,direct_crown_hv,trunk_ground_vh,trunk_ground_hv,ground_trunk_vh,ground_trunk_hv,direct_ground_vh,direct_ground_hv,height,total_tree_vol_m3,total_tree_sa_m2,trunk_vol_m3,trunk_sa_m2,trunk_diameter,trunk_length,crown_vol_m3,crown_sa_m2,crown_radius,crown_thickness,cstart,leaf_density,census_species,wood_density,angle,rms_height,correlation_length,percent_sand,percent_clay,trunk_moisture,trunk_dry_density,branch_1_moisture,branch_1_dry_density,branch_1_length,branch_1_diameter,branch_1_density,branch_1_pdf,branch_2_moisture,branch_2_dry_density,branch_2_length,branch_2_diameter,branch_2_density,branch_2_pdf,branch_3_moisture,branch_3_dry_density,branch_3_length,branch_3_diameter,branch_3_density,branch_3_pdf,branch_4_moisture,branch_4_dry_density,branch_4_length,branch_4_diameter,branch_4_density,branch_4_pdf,branch_5_moisture,branch_5_dry_density,branch_5_length,branch_5_diameter,branch_5_density,branch_5_pdf,tree_sa_to_volume_ratio,trunk_to_tree_volume_ratio,canopy_to_tree_volume_ratio,order_0_to_tree_volume_ratio,order_0_sa_to_volume_ratio,order_1_to_tree_volume_ratio,order_1_sa_to_volume_ratio,order_2_to_tree_volume_ratio,order_2_sa_to_volume_ratio,order_3_to_tree_volume_ratio,order_3_sa_to_volume_ratio,order_4_to_tree_volume_ratio,order_4_sa_to_volume_ratio,order_5_to_tree_volume_ratio,order_5_sa_to_volume_ratio,frequency,canopy_density,soil_moisture,run
Angola,2024-02-26,P09,Tile_2_1,51,30.0,-11.98,-11.45,-30.79,-33.03,-18.17,-16.89,-18.17,-16.89,-17.38,-22.33,-25.63,-22.52,-25.63,-22.52,-20.78,-18.82,-17.22,-17.22,-36.41,-36.41,-21.0,-22.35,-22.35,-21.0,-24.35,-24.35,-32.2,-31.55,-31.55,-32.2,-161.72,-162.29,7.124,0.131,6.624,0.109,3.656,15.9,11.432,0.022,2.967,3.874,5.005,1.832,2329.088,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,3.511,4.754,0.1143,12,0.5,0.76,1.439,2.119,0.2165,18,0.5,0.76,1.008,1.227,0.1022,18,0.5,0.76,0.643,0.768,0.0361,14,0.5,0.76,0.348,0.493,0.0301,7,50.494,0.834,0.166,0.834,33.406,0.128,105.163,0.033,221.926,0.004,384.28,0.0,583.603,0.0,847.097,0.43,0.0119,0.75,569
Angola,2024-02-26,P09,Tile_2_1,51,30.0,-11.33,-10.41,-36.64,-33.62,-27.79,-20.86,-27.79,-20.86,-11.93,-12.14,-30.11,-24.51,-30.11,-24.51,-23.97,-22.16,-19.11,-19.11,-43.39,-43.39,-27.68,-29.3,-29.3,-27.68,-20.3,-20.3,-50.46,-49.07,-49.07,-50.46,-164.6,-165.95,7.124,0.131,6.624,0.109,3.656,15.9,11.432,0.022,2.967,3.874,5.005,1.832,2329.088,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,3.511,4.754,0.1143,12,0.5,0.76,1.439,2.119,0.2165,18,0.5,0.76,1.008,1.227,0.1022,18,0.5,0.76,0.643,0.768,0.0361,14,0.5,0.76,0.348,0.493,0.0301,7,50.494,0.834,0.166,0.834,33.406,0.128,105.163,0.033,221.926,0.004,384.28,0.0,583.603,0.0,847.097,1.2,0.0119,0.25,570
Angola,2024-02-26,P09,Tile_2_1,51,30.0,-10.95,-9.76,-32.17,-30.24,-25.56,-19.18,-25.56,-19.18,-11.93,-12.14,-27.87,-22.82,-27.87,-22.82,-21.74,-20.47,-18.55,-18.55,-39.47,-39.47,-25.99,-27.06,-27.06,-25.99,-20.3,-20.3,-48.22,-47.38,-47.38,-48.22,-162.91,-163.71,7.124,0.131,6.624,0.109,3.656,15.9,11.432,0.022,2.967,3.874,5.005,1.832,2329.088,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,3.511,4.754,0.1143,12,0.5,0.76,1.439,2.119,0.2165,18,0.5,0.76,1.008,1.227,0.1022,18,0.5,0.76,0.643,0.768,0.0361,14,0.5,0.76,0.348,0.493,0.0301,7,50.494,0.834,0.166,0.834,33.406,0.128,105.163,0.033,221.926,0.004,384.28,0.0,583.603,0.0,847.097,1.2,0.0119,0.5,571
Angola,2024-02-26,P09,Tile_2_1,51,30.0,-10.74,-9.44,-30.28,-28.81,-24.61,-18.46,-24.61,-18.46,-11.93,-12.14,-26.92,-22.11,-26.92,-22.11,-20.79,-19.76,-18.25,-18.25,-37.81,-37.81,-25.28,-26.12,-26.12,-25.28,-20.3,-20.3,-47.28,-46.67,-46.67,-47.28,-162.19,-162.77,7.124,0.131,6.624,0.109,3.656,15.9,11.432,0.022,2.967,3.874,5.005,1.832,2329.088,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,3.511,4.754,0.1143,12,0.5,0.76,1.439,2.119,0.2165,18,0.5,0.76,1.008,1.227,0.1022,18,0.5,0.76,0.643,0.768,0.0361,14,0.5,0.76,0.348,0.493,0.0301,7,50.494,0.834,0.166,0.834,33.406,0.128,105.163,0.033,221.926,0.004,384.28,0.0,583.603,0.0,847.097,1.2,0.0119,0.75,572
Angola,2024-02-26,P09,Tile_2_1,51,30.0,7.39,7.41,-115.01,-112.1,-67.22,-60.96,-67.22,-60.96,7.39,7.41,-87.09,-80.47,-87.09,-80.47,-63.99,-62.49,-2.11,-2.11,-123.07,-123.07,-70.51,-71.96,-71.96,-70.51,-2.11,-2.11,-118.44,-117.06,-117.06,-118.44,-204.76,-206.13,7.124,0.131,6.624,0.109,3.656,15.9,11.432,0.022,2.967,3.874,5.005,1.832,2329.088,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,3.511,4.754,0.1143,12,0.5,0.76,1.439,2.119,0.2165,18,0.5,0.76,1.008,1.227,0.1022,18,0.5,0.76,0.643,0.768,0.0361,14,0.5,0.76,0.348,0.493,0.0301,7,50.494,0.834,0.166,0.834,33.406,0.128,105.163,0.033,221.926,0.004,384.28,0.0,583.603,0.0,847.097,5.4,0.0119,0.25,573
Angola,2024-02-26,P09,Tile_2_1,51,30.0,7.39,7.41,-110.63,-108.79,-65.03,-59.3,-65.03,-59.3,7.39,7.41,-84.9,-78.82,-84.9,-78.82,-61.8,-60.83,-2.11,-2.11,-119.23,-119.23,-68.86,-69.77,-69.77,-68.86,-2.11,-2.11,-116.26,-115.41,-115.41,-116.26,-203.1,-203.94,7.124,0.131,6.624,0.109,3.656,15.9,11.432,0.022,2.967,3.874,5.005,1.832,2329.088,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,3.511,4.754,0.1143,12,0.5,0.76,1.439,2.119,0.2165,18,0.5,0.76,1.008,1.227,0.1022,18,0.5,0.76,0.643,0.768,0.0361,14,0.5,0.76,0.348,0.493,0.0301,7,50.494,0.834,0.166,0.834,33.406,0.128,105.163,0.033,221.926,0.004,384.28,0.0,583.603,0.0,847.097,5.4,0.0119,0.5,574
Angola,2024-02-26,P09,Tile_2_1,51,30.0,7.39,7.41,-108.72,-107.35,-64.08,-58.58,-64.08,-58.58,7.39,7.41,-83.94,-78.1,-83.94,-78.1,-60.85,-60.11,-2.11,-2.11,-117.55,-117.55,-68.14,-68.82,-68.82,-68.14,-2.11,-2.11,-115.3,-114.69,-114.69,-115.3,-202.39,-202.99,7.124,0.131,6.624,0.109,3.656,15.9,11.432,0.022,2.967,3.874,5.005,1.832,2329.088,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,3.511,4.754,0.1143,12,0.5,0.76,1.439,2.119,0.2165,18,0.5,0.76,1.008,1.227,0.1022,18,0.5,0.76,0.643,0.768,0.0361,14,0.5,0.76,0.348,0.493,0.0301,7,50.494,0.834,0.166,0.834,33.406,0.128,105.163,0.033,221.926,0.004,384.28,0.0,583.603,0.0,847.097,5.4,0.0119,0.75,575
Angola,2024-02-26,P09,Tile_2_1,54,30.0,-17.55,-14.0,-48.46,-45.67,-23.11,-18.97,-23.11,-18.97,-22.65,-25.83,-31.89,-23.53,-31.89,-23.53,-29.65,-25.27,-20.8,-20.8,-50.46,-50.46,-23.85,-26.83,-26.83,-23.85,-27.63,-27.63,-38.0,-36.53,-36.53,-38.0,-168.99,-170.35,9.929,0.477,24.998,0.292,6.325,25.46,14.789,0.185,18.672,7.875,9.929,0.981,1404.246,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.402,8.93,0.0198,12,0.5,0.76,6.15,5.302,0.0396,17,0.5,0.76,3.281,3.27,0.086,18,0.5,0.76,1.726,1.719,0.0723,18,0.5,0.76,0.739,1.077,0.0439,18,52.417,0.612,0.388,0.612,21.674,0.201,62.657,0.117,104.248,0.055,170.385,0.013,298.237,0.002,437.338,0.43,0.0119,0.25,576
Angola,2024-02-26,P09,Tile_2_1,54,30.0,-15.89,-12.4,-43.99,-42.29,-20.88,-17.28,-20.88,-17.28,-22.65,-25.83,-29.65,-21.85,-29.65,-21.85,-27.42,-23.58,-19.25,-19.25,-46.53,-46.53,-22.16,-24.6,-24.6,-22.16,-27.63,-27.63,-35.76,-34.84,-34.84,-35.76,-167.3,-168.11,9.929,0.477,24.998,0.292,6.325,25.46,14.789,0.185,18.672,7.875,9.929,0.981,1404.246,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.402,8.93,0.0198,12,0.5,0.76,6.15,5.302,0.0396,17,0.5,0.76,3.281,3.27,0.086,18,0.5,0.76,1.726,1.719,0.0723,18,0.5,0.76,0.739,1.077,0.0439,18,52.417,0.612,0.388,0.612,21.674,0.201,62.657,0.117,104.248,0.055,170.385,0.013,298.237,0.002,437.338,0.43,0.0119,0.5,577
Angola,2024-02-26,P09,Tile_2_1,54,30.0,-15.12,-11.72,-42.09,-40.87,-19.93,-16.57,-19.93,-16.57,-22.65,-25.83,-28.71,-21.13,-28.71,-21.13,-26.47,-22.87,-18.55,-18.55,-44.87,-44.87,-21.45,-23.65,-23.65,-21.45,-27.63,-27.63,-34.82,-34.13,-34.13,-34.82,-166.59,-167.16,9.929,0.477,24.998,0.292,6.325,25.46,14.789,0.185,18.672,7.875,9.929,0.981,1404.246,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.402,8.93,0.0198,12,0.5,0.76,6.15,5.302,0.0396,17,0.5,0.76,3.281,3.27,0.086,18,0.5,0.76,1.726,1.719,0.0723,18,0.5,0.76,0.739,1.077,0.0439,18,52.417,0.612,0.388,0.612,21.674,0.201,62.657,0.117,104.248,0.055,170.385,0.013,298.237,0.002,437.338,0.43,0.0119,0.75,578
Angola,2024-02-26,P09,Tile_2_1,54,30.0,-12.34,-11.0,-41.52,-37.46,-29.47,-22.23,-29.47,-22.23,-12.8,-12.54,-30.4,-23.69,-30.4,-23.69,-27.67,-25.34,-21.19,-21.19,-49.34,-49.34,-29.22,-31.11,-31.11,-29.22,-22.52,-22.52,-50.97,-49.57,-49.57,-50.97,-168.03,-169.39,9.929,0.477,24.998,0.292,6.325,25.46,14.789,0.185,18.672,7.875,9.929,0.981,1404.246,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.402,8.93,0.0198,12,0.5,0.76,6.15,5.302,0.0396,17,0.5,0.76,3.281,3.27,0.086,18,0.5,0.76,1.726,1.719,0.0723,18,0.5,0.76,0.739,1.077,0.0439,18,52.417,0.612,0.388,0.612,21.674,0.201,62.657,0.117,104.248,0.055,170.385,0.013,298.237,0.002,437.338,1.2,0.0119,0.25,579
Angola,2024-02-26,P09,Tile_2_1,54,30.0,-12.05,-10.42,-37.05,-34.09,-27.24,-20.54,-27.24,-20.54,-12.8,-12.54,-28.17,-22.0,-28.17,-22.0,-25.44,-23.65,-20.6,-20.6,-45.42,-45.42,-27.53,-28.87,-28.87,-27.53,-22.52,-22.52,-48.73,-47.88,-47.88,-48.73,-166.34,-167.15,9.929,0.477,24.998,0.292,6.325,25.46,14.789,0.185,18.672,7.875,9.929,0.981,1404.246,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.402,8.93,0.0198,12,0.5,0.76,6.15,5.302,0.0396,17,0.5,0.76,3.281,3.27,0.086,18,0.5,0.76,1.726,1.719,0.0723,18,0.5,0.76,0.739,1.077,0.0439,18,52.417,0.612,0.388,0.612,21.674,0.201,62.657,0.117,104.248,0.055,170.385,0.013,298.237,0.002,437.338,1.2,0.0119,0.5,580
Angola,2024-02-26,P09,Tile_2_1,54,30.0,-11.88,-10.13,-35.15,-32.66,-26.29,-19.83,-26.29,-19.83,-12.8,-12.54,-27.22,-21.28,-27.22,-21.28,-24.49,-22.93,-20.28,-20.28,-43.76,-43.76,-26.81,-27.93,-27.93,-26.81,-22.52,-22.52,-47.79,-47.17,-47.17,-47.79,-165.63,-166.2,9.929,0.477,24.998,0.292,6.325,25.46,14.789,0.185,18.672,7.875,9.929,0.981,1404.246,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.402,8.93,0.0198,12,0.5,0.76,6.15,5.302,0.0396,17,0.5,0.76,3.281,3.27,0.086,18,0.5,0.76,1.726,1.719,0.0723,18,0.5,0.76,0.739,1.077,0.0439,18,52.417,0.612,0.388,0.612,21.674,0.201,62.657,0.117,104.248,0.055,170.385,0.013,298.237,0.002,437.338,1.2,0.0119,0.75,581
Angola,2024-02-26,P09,Tile_2_1,54,30.0,7.25,7.27,-124.15,-121.1,-75.11,-68.71,-75.11,-68.71,7.25,7.27,-91.56,-84.75,-91.56,-84.75,-72.72,-71.08,-2.26,-2.26,-132.14,-132.14,-78.36,-79.87,-79.87,-78.36,-2.26,-2.26,-127.57,-126.19,-126.19,-127.57,-213.42,-214.79,9.929,0.477,24.998,0.292,6.325,25.46,14.789,0.185,18.672,7.875,9.929,0.981,1404.246,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.402,8.93,0.0198,12,0.5,0.76,6.15,5.302,0.0396,17,0.5,0.76,3.281,3.27,0.086,18,0.5,0.76,1.726,1.719,0.0723,18,0.5,0.76,0.739,1.077,0.0439,18,52.417,0.612,0.388,0.612,21.674,0.201,62.657,0.117,104.248,0.055,170.385,0.013,298.237,0.002,437.338,5.4,0.0119,0.25,582
Angola,2024-02-26,P09,Tile_2_1,54,30.0,7.25,7.27,-119.77,-117.79,-72.92,-67.05,-72.92,-67.05,7.25,7.27,-89.37,-83.09,-89.37,-83.09,-70.53,-69.42,-2.26,-2.26,-128.3,-128.3,-76.7,-77.69,-77.69,-76.7,-2.26,-2.26,-125.38,-124.53,-124.53,-125.38,-211.76,-212.6,9.929,0.477,24.998,0.292,6.325,25.46,14.789,0.185,18.672,7.875,9.929,0.981,1404.246,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.402,8.93,0.0198,12,0.5,0.76,6.15,5.302,0.0396,17,0.5,0.76,3.281,3.27,0.086,18,0.5,0.76,1.726,1.719,0.0723,18,0.5,0.76,0.739,1.077,0.0439,18,52.417,0.612,0.388,0.612,21.674,0.201,62.657,0.117,104.248,0.055,170.385,0.013,298.237,0.002,437.338,5.4,0.0119,0.5,583
Angola,2024-02-26,P09,Tile_2_1,54,30.0,7.25,7.27,-117.87,-116.35,-71.97,-66.34,-71.97,-66.34,7.25,7.27,-88.42,-82.38,-88.42,-82.38,-69.58,-68.71,-2.26,-2.26,-126.62,-126.62,-75.99,-76.73,-76.73,-75.99,-2.26,-2.26,-124.43,-123.81,-123.82,-124.43,-211.04,-211.65,9.929,0.477,24.998,0.292,6.325,25.46,14.789,0.185,18.672,7.875,9.929,0.981,1404.246,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.402,8.93,0.0198,12,0.5,0.76,6.15,5.302,0.0396,17,0.5,0.76,3.281,3.27,0.086,18,0.5,0.76,1.726,1.719,0.0723,18,0.5,0.76,0.739,1.077,0.0439,18,52.417,0.612,0.388,0.612,21.674,0.201,62.657,0.117,104.248,0.055,170.385,0.013,298.237,0.002,437.338,5.4,0.0119,0.75,584
Angola,2024-02-26,P09,Tile_2_1,87,30.0,-13.64,-14.57,-42.28,-41.87,-33.8,-24.39,-33.8,-24.39,-14.05,-17.53,-29.46,-23.59,-29.46,-23.59,-31.5,-29.37,-19.49,-19.49,-46.36,-46.36,-31.6,-33.54,-33.54,-31.6,-20.08,-20.08,-39.83,-38.27,-38.27,-39.83,-171.96,-173.32,11.226,0.661,40.462,0.479,11.681,25.4,26.426,0.182,28.782,12.091,11.226,0.447,2386.696,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.206,4.96,0.0145,18,0.5,0.76,6.174,3.495,0.0418,18,0.5,0.76,3.806,1.803,0.0718,18,0.5,0.76,3.009,1.31,0.0539,18,0.5,0.76,2.152,0.761,0.0324,18,61.195,0.724,0.276,0.724,24.391,0.142,103.136,0.094,160.047,0.027,306.15,0.01,390.462,0.002,658.78,0.43,0.0119,0.25,585
Angola,2024-02-26,P09,Tile_2_1,87,30.0,-13.38,-13.65,-37.81,-38.49,-31.56,-22.7,-31.56,-22.7,-14.05,-17.53,-27.23,-21.9,-27.23,-21.9,-29.26,-27.68,-19.19,-19.19,-42.44,-42.44,-29.91,-31.31,-31.31,-29.91,-20.08,-20.08,-37.6,-36.58,-36.58,-37.6,-170.27,-171.08,11.226,0.661,40.462,0.479,11.681,25.4,26.426,0.182,28.782,12.091,11.226,0.447,2386.696,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.206,4.96,0.0145,18,0.5,0.76,6.174,3.495,0.0418,18,0.5,0.76,3.806,1.803,0.0718,18,0.5,0.76,3.009,1.31,0.0539,18,0.5,0.76,2.152,0.761,0.0324,18,61.195,0.724,0.276,0.724,24.391,0.142,103.136,0.094,160.047,0.027,306.15,0.01,390.462,0.002,658.78,0.43,0.0119,0.5,586
Angola,2024-02-26,P09,Tile_2_1,87,30.0,-13.23,-13.21,-35.92,-37.06,-30.62,-21.99,-30.62,-21.99,-14.05,-17.53,-26.28,-21.19,-26.28,-21.19,-28.31,-26.97,-19.03,-19.03,-40.78,-40.78,-29.19,-30.36,-30.36,-29.19,-20.08,-20.08,-36.65,-35.86,-35.86,-36.65,-169.56,-170.13,11.226,0.661,40.462,0.479,11.681,25.4,26.426,0.182,28.782,12.091,11.226,0.447,2386.696,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.206,4.96,0.0145,18,0.5,0.76,6.174,3.495,0.0418,18,0.5,0.76,3.806,1.803,0.0718,18,0.5,0.76,3.009,1.31,0.0539,18,0.5,0.76,2.152,0.761,0.0324,18,61.195,0.724,0.276,0.724,24.391,0.142,103.136,0.094,160.047,0.027,306.15,0.01,390.462,0.002,658.78,0.43,0.0119,0.75,587
Angola,2024-02-26,P09,Tile_2_1,87,30.0,-11.57,-11.14,-48.66,-45.34,-37.64,-28.92,-37.64,-28.92,-11.67,-11.54,-33.29,-27.26,-33.29,-27.26,-35.46,-33.78,-19.95,-19.95,-55.45,-55.45,-38.55,-40.15,-40.15,-38.55,-20.06,-20.06,-54.98,-53.54,-53.54,-54.98,-176.15,-177.5,11.226,0.661,40.462,0.479,11.681,25.4,26.426,0.182,28.782,12.091,11.226,0.447,2386.696,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.206,4.96,0.0145,18,0.5,0.76,6.174,3.495,0.0418,18,0.5,0.76,3.806,1.803,0.0718,18,0.5,0.76,3.009,1.31,0.0539,18,0.5,0.76,2.152,0.761,0.0324,18,61.195,0.724,0.276,0.724,24.391,0.142,103.136,0.094,160.047,0.027,306.15,0.01,390.462,0.002,658.78,1.2,0.0119,0.25,588
Angola,2024-02-26,P09,Tile_2_1,87,30.0,-11.5,-10.96,-44.19,-41.96,-35.4,-27.23,-35.4,-27.23,-11.67,-11.54,-31.06,-25.57,-31.06,-25.57,-33.22,-32.1,-19.89,-19.89,-51.53,-51.53,-36.86,-37.91,-37.91,-36.86,-20.06,-20.06,-52.74,-51.85,-51.85,-52.74,-174.46,-175.27,11.226,0.661,40.462,0.479,11.681,25.4,26.426,0.182,28.782,12.091,11.226,0.447,2386.696,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.206,4.96,0.0145,18,0.5,0.76,6.174,3.495,0.0418,18,0.5,0.76,3.806,1.803,0.0718,18,0.5,0.76,3.009,1.31,0.0539,18,0.5,0.76,2.152,0.761,0.0324,18,61.195,0.724,0.276,0.724,24.391,0.142,103.136,0.094,160.047,0.027,306.15,0.01,390.462,0.002,658.78,1.2,0.0119,0.5,589
Angola,2024-02-26,P09,Tile_2_1,87,30.0,-11.46,-10.86,-42.3,-40.53,-34.45,-26.52,-34.45,-26.52,-11.67,-11.54,-30.11,-24.85,-30.11,-24.85,-32.27,-31.38,-19.85,-19.85,-49.86,-49.87,-36.15,-36.96,-36.96,-36.15,-20.06,-20.06,-51.8,-51.14,-51.14,-51.8,-173.75,-174.32,11.226,0.661,40.462,0.479,11.681,25.4,26.426,0.182,28.782,12.091,11.226,0.447,2386.696,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.206,4.96,0.0145,18,0.5,0.76,6.174,3.495,0.0418,18,0.5,0.76,3.806,1.803,0.0718,18,0.5,0.76,3.009,1.31,0.0539,18,0.5,0.76,2.152,0.761,0.0324,18,61.195,0.724,0.276,0.724,24.391,0.142,103.136,0.094,160.047,0.027,306.15,0.01,390.462,0.002,658.78,1.2,0.0119,0.75,590
Angola,2024-02-26,P09,Tile_2_1,87,30.0,7.51,7.51,-160.55,-157.72,-108.56,-102.38,-108.56,-102.38,7.51,7.51,-122.75,-116.16,-122.75,-116.16,-108.95,-107.52,-2.01,-2.01,-168.65,-168.65,-111.91,-113.32,-113.32,-111.91,-2.01,-2.01,-158.79,-157.4,-157.4,-158.79,-249.75,-251.13,11.226,0.661,40.462,0.479,11.681,25.4,26.426,0.182,28.782,12.091,11.226,0.447,2386.696,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.206,4.96,0.0145,18,0.5,0.76,6.174,3.495,0.0418,18,0.5,0.76,3.806,1.803,0.0718,18,0.5,0.76,3.009,1.31,0.0539,18,0.5,0.76,2.152,0.761,0.0324,18,61.195,0.724,0.276,0.724,24.391,0.142,103.136,0.094,160.047,0.027,306.15,0.01,390.462,0.002,658.78,5.4,0.0119,0.25,591
Angola,2024-02-26,P09,Tile_2_1,87,30.0,7.51,7.51,-156.17,-154.41,-106.37,-100.73,-106.37,-100.73,7.51,7.51,-120.56,-114.51,-120.56,-114.51,-106.76,-105.87,-2.01,-2.01,-164.81,-164.81,-110.25,-111.13,-111.13,-110.25,-2.01,-2.01,-156.6,-155.75,-155.75,-156.6,-248.1,-248.94,11.226,0.661,40.462,0.479,11.681,25.4,26.426,0.182,28.782,12.091,11.226,0.447,2386.696,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.206,4.96,0.0145,18,0.5,0.76,6.174,3.495,0.0418,18,0.5,0.76,3.806,1.803,0.0718,18,0.5,0.76,3.009,1.31,0.0539,18,0.5,0.76,2.152,0.761,0.0324,18,61.195,0.724,0.276,0.724,24.391,0.142,103.136,0.094,160.047,0.027,306.15,0.01,390.462,0.002,658.78,5.4,0.0119,0.5,592
Angola,2024-02-26,P09,Tile_2_1,87,30.0,7.51,7.51,-154.26,-152.97,-105.41,-100.01,-105.41,-100.01,7.51,7.51,-119.61,-113.79,-119.61,-113.79,-105.8,-105.15,-2.01,-2.01,-163.14,-163.14,-109.54,-110.18,-110.18,-109.54,-2.01,-2.01,-155.65,-155.03,-155.03,-155.65,-247.38,-247.98,11.226,0.661,40.462,0.479,11.681,25.4,26.426,0.182,28.782,12.091,11.226,0.447,2386.696,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.206,4.96,0.0145,18,0.5,0.76,6.174,3.495,0.0418,18,0.5,0.76,3.806,1.803,0.0718,18,0.5,0.76,3.009,1.31,0.0539,18,0.5,0.76,2.152,0.761,0.0324,18,61.195,0.724,0.276,0.724,24.391,0.142,103.136,0.094,160.047,0.027,306.15,0.01,390.462,0.002,658.78,5.4,0.0119,0.75,593
Angola,2024-02-26,P09,Tile_2_1,92,30.0,-14.26,-10.4,-40.78,-35.36,-28.05,-16.91,-28.05,-16.91,-15.06,-14.1,-30.11,-23.46,-30.11,-23.46,-29.44,-26.54,-18.45,-18.45,-44.25,-44.25,-24.52,-26.76,-26.76,-24.52,-20.76,-20.76,-40.31,-38.84,-38.84,-40.31,-169.52,-170.87,10.274,1.639,58.444,0.504,7.028,36.62,12.769,1.135,51.416,9.153,10.274,0.0,322.637,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.559,20.172,0.0172,12,0.5,0.76,5.926,11.688,0.0394,18,0.5,0.76,4.091,5.95,0.0716,12,0.5,0.76,2.012,2.71,0.0704,18,0.5,0.76,1.417,1.582,0.0521,18,35.655,0.308,0.692,0.308,13.942,0.423,26.991,0.181,50.739,0.068,96.05,0.015,187.674,0.004,307.146,0.43,0.0119,0.25,594
Angola,2024-02-26,P09,Tile_2_1,92,30.0,-13.78,-9.35,-36.31,-31.98,-25.81,-15.22,-25.81,-15.22,-15.06,-14.1,-27.88,-21.77,-27.88,-21.77,-27.2,-24.85,-17.55,-17.55,-40.33,-40.33,-22.83,-24.52,-24.52,-22.83,-20.76,-20.76,-38.07,-37.16,-37.16,-38.07,-167.83,-168.64,10.274,1.639,58.444,0.504,7.028,36.62,12.769,1.135,51.416,9.153,10.274,0.0,322.637,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.559,20.172,0.0172,12,0.5,0.76,5.926,11.688,0.0394,18,0.5,0.76,4.091,5.95,0.0716,12,0.5,0.76,2.012,2.71,0.0704,18,0.5,0.76,1.417,1.582,0.0521,18,35.655,0.308,0.692,0.308,13.942,0.423,26.991,0.181,50.739,0.068,96.05,0.015,187.674,0.004,307.146,0.43,0.0119,0.5,595
